,index,round,homeTeam,awayTeam,xg,goal,minute,goalDifference,player,playerID,position,rating,team,eloTeam,keeper,keeperID,keeperRating,opponent,eloOpponent,isHome,x,y,distance,angle,situation,bodyPart
7867,320,33,RC Strasbourg,Olympique Lyonnais,0.046130355447531,0,6,0,Corentin Tolisso,343067,M,77,Olympique Lyonnais,1675,Matz Sels,78152,79,RC Strasbourg,1580,False,25,34,25,13,assisted,strong-foot
7868,320,33,RC Strasbourg,Olympique Lyonnais,0.078891329467297,0,8,0,Jean-Ricner Bellegarde,845273,M,61,RC Strasbourg,1580,Anthony Lopes,48535,82,Olympique Lyonnais,1675,True,10,49,13,41,assisted,strong-foot
7869,320,33,RC Strasbourg,Olympique Lyonnais,0.019984530285001,0,9,0,Jean-Eudes Aholou,156004,M,60,RC Strasbourg,1580,Anthony Lopes,48535,82,Olympique Lyonnais,1675,True,31,38,31,3,corner,strong-foot
7870,320,33,RC Strasbourg,Olympique Lyonnais,0.23208551108837,0,9,0,Jean-Ricner Bellegarde,845273,M,61,RC Strasbourg,1580,Anthony Lopes,48535,82,Olympique Lyonnais,1675,True,15,48,17,28,corner,strong-foot
7871,320,33,RC Strasbourg,Olympique Lyonnais,0.064187616109848,0,14,0,Habib Diarra,1128532,M,44,RC Strasbourg,1580,Anthony Lopes,48535,82,Olympique Lyonnais,1675,True,7,56,17,66,assisted,strong-foot
7872,320,33,RC Strasbourg,Olympique Lyonnais,0.36051744222641,1,15,0,Morgan Sanson,250133,M,72,RC Strasbourg,1580,Anthony Lopes,48535,82,Olympique Lyonnais,1675,True,5,39,5,11,throw-in-set-piece,strong-foot
7873,320,33,RC Strasbourg,Olympique Lyonnais,0.060427851974964,0,21,1,Alexander Djiku,289977,D,40,RC Strasbourg,1580,Anthony Lopes,48535,82,Olympique Lyonnais,1675,True,10,41,10,5,corner,head
7874,320,33,RC Strasbourg,Olympique Lyonnais,0.029616624116898,0,25,1,Jean-Eudes Aholou,156004,M,60,RC Strasbourg,1580,Anthony Lopes,48535,82,Olympique Lyonnais,1675,True,33,37,33,5,assisted,strong-foot
7875,320,33,RC Strasbourg,Olympique Lyonnais,0.041064817458391,0,32,-1,Corentin Tolisso,343067,M,77,Olympique Lyonnais,1675,Matz Sels,78152,79,RC Strasbourg,1580,False,9,46,10,33,corner,head
7876,320,33,RC Strasbourg,Olympique Lyonnais,0.38789105415344,1,32,-1,Castello Lukeba,976421,D,43,Olympique Lyonnais,1675,Matz Sels,78152,79,RC Strasbourg,1580,False,3,45,5,59,corner,strong-foot
7877,320,33,RC Strasbourg,Olympique Lyonnais,0.10820620507002,1,36,0,Maxence Caqueret,859027,M,56,Olympique Lyonnais,1675,Matz Sels,78152,79,RC Strasbourg,1580,False,20,35,20,14,assisted,strong-foot
7878,320,33,RC Strasbourg,Olympique Lyonnais,0.035258453339338,0,50,-1,Ismael Doukoure,1049517,M,27,RC Strasbourg,1580,Anthony Lopes,48535,82,Olympique Lyonnais,1675,True,32,45,32,8,assisted,strong-foot
7879,320,33,RC Strasbourg,Olympique Lyonnais,0.092055879533291,0,52,1,Corentin Tolisso,343067,M,77,Olympique Lyonnais,1675,Matz Sels,78152,79,RC Strasbourg,1580,False,19,40,19,0,assisted,strong-foot
7880,320,33,RC Strasbourg,Olympique Lyonnais,0.24105018377304,0,61,-1,Frédéric Guilbert,372430,D,45,RC Strasbourg,1580,Anthony Lopes,48535,82,Olympique Lyonnais,1675,True,9,37,9,18,assisted,head
7881,320,33,RC Strasbourg,Olympique Lyonnais,0.051967993378639,0,64,1,Alexandre Lacazette,50070,F,83,Olympique Lyonnais,1675,Matz Sels,78152,79,RC Strasbourg,1580,False,10,30,14,45,corner,strong-foot
7882,320,33,RC Strasbourg,Olympique Lyonnais,0.075971774756908,0,65,1,Alexandre Lacazette,50070,F,83,Olympique Lyonnais,1675,Matz Sels,78152,79,RC Strasbourg,1580,False,22,35,22,12,assisted,strong-foot
7883,320,33,RC Strasbourg,Olympique Lyonnais,0.14334551990032,0,70,-1,Habib Diallo,802159,F,77,RC Strasbourg,1580,Anthony Lopes,48535,82,Olympique Lyonnais,1675,True,7,42,7,15,set-piece,head
7884,320,33,RC Strasbourg,Olympique Lyonnais,0.086182206869125,0,89,-1,Jean-Ricner Bellegarde,845273,M,61,RC Strasbourg,1580,Anthony Lopes,48535,82,Olympique Lyonnais,1675,True,28,47,28,14,free-kick,strong-foot
7885,321,33,Lille,Ajaccio,0.17425365746021,0,5,0,Jonathan David,935564,F,80,Lille,1714,Benjamin Leroy,80392,73,Ajaccio,1443,True,4,34,7,56,regular,weak-foot
7886,321,33,Lille,Ajaccio,0.040253892540932,0,16,0,Angel Gomes,867441,M,69,Lille,1714,Benjamin Leroy,80392,73,Ajaccio,1443,True,23,44,23,9,corner,strong-foot
7887,321,33,Lille,Ajaccio,0.038649633526802,1,22,0,André Gomes,235460,M,66,Lille,1714,Benjamin Leroy,80392,73,Ajaccio,1443,True,27,38,27,4,assisted,strong-foot
7888,321,33,Lille,Ajaccio,0.022601148113608,0,27,1,Edon Zhegrova,887766,M,65,Lille,1714,Benjamin Leroy,80392,73,Ajaccio,1443,True,30,49,31,16,regular,strong-foot
7889,321,33,Lille,Ajaccio,0.23128801584244,1,33,1,André Gomes,235460,M,66,Lille,1714,Benjamin Leroy,80392,73,Ajaccio,1443,True,14,47,15,26,assisted,weak-foot
7890,321,33,Lille,Ajaccio,0.82090395689011,1,37,2,Rémy Cabella,72998,M,73,Lille,1714,Benjamin Leroy,80392,73,Ajaccio,1443,True,5,39,5,11,assisted,weak-foot
7891,321,33,Lille,Ajaccio,0.1824931204319,0,57,3,Jonathan David,935564,F,80,Lille,1714,Benjamin Leroy,80392,73,Ajaccio,1443,True,12,40,12,0,assisted,head
7892,321,33,Lille,Ajaccio,0.01892401650548,0,65,3,Timothy Weah,855810,M,70,Lille,1714,Benjamin Leroy,80392,73,Ajaccio,1443,True,25,19,32,40,assisted,strong-foot
7893,321,33,Lille,Ajaccio,0.055111147463322,0,69,-3,Vincent Marchetti,795508,M,54,Ajaccio,1443,Lucas Chevalier,996953,77,Lille,1714,False,28,37,28,6,fast-break,strong-foot
7894,321,33,Lille,Ajaccio,0.42335233092308,0,76,-3,Kevin Spadanuda,993155,M,66,Ajaccio,1443,Lucas Chevalier,996953,77,Lille,1714,False,12,39,12,4,assisted,strong-foot
7895,321,33,Lille,Ajaccio,0.060773063451052,0,87,3,Carlos Baleba,1199043,M,49,Lille,1714,Benjamin Leroy,80392,73,Ajaccio,1443,True,21,41,21,2,regular,weak-foot
7896,321,33,Lille,Ajaccio,0.049344357103109,0,87,3,Edon Zhegrova,887766,M,65,Lille,1714,Benjamin Leroy,80392,73,Ajaccio,1443,True,21,50,23,25,assisted,strong-foot
7897,322,33,AS Monaco,Montpellier,0.05972433835268,0,1,0,Aleksandr Golovin,318963,M,71,AS Monaco,1717,Benjamin Lecomte,123207,75,Montpellier,1574,True,18,28,21,33,assisted,weak-foot
7898,322,33,AS Monaco,Montpellier,0.068529941141605,0,2,0,Elye Wahi,979315,F,75,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,25,32,26,17,regular,strong-foot
7899,322,33,AS Monaco,Montpellier,0.1750713288784,0,9,0,Edan Diop,1390575,M,58,AS Monaco,1717,Benjamin Lecomte,123207,75,Montpellier,1574,True,13,45,13,21,assisted,weak-foot
7900,322,33,AS Monaco,Montpellier,0.060748517513275,0,12,0,Boubakar Kouyaté,848537,D,35,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,10,40,10,0,corner,head
7901,322,33,AS Monaco,Montpellier,0.026654578745365,0,13,0,Youssouf Fofana,945062,M,65,AS Monaco,1717,Benjamin Lecomte,123207,75,Montpellier,1574,True,32,50,33,17,assisted,strong-foot
7902,322,33,AS Monaco,Montpellier,0.28900092840195,0,14,0,Arnaud Nordin,848458,M,69,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,11,32,13,36,assisted,strong-foot
7903,322,33,AS Monaco,Montpellier,0.040087144821882,0,14,0,Boubakar Kouyaté,848537,D,35,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,3,50,10,73,corner,head
7904,322,33,AS Monaco,Montpellier,0.032099086791277,0,20,0,Christopher Jullien,229598,D,49,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,12,37,12,14,corner,head
7905,322,33,AS Monaco,Montpellier,0.095228366553783,0,22,0,Wissam Ben Yedder,119192,F,83,AS Monaco,1717,Benjamin Lecomte,123207,75,Montpellier,1574,True,27,45,27,10,free-kick,weak-foot
7906,322,33,AS Monaco,Montpellier,0.057718232274055,0,23,0,Arnaud Nordin,848458,M,69,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,22,43,22,7,regular,weak-foot
7907,322,33,AS Monaco,Montpellier,0.16527913510799,1,28,0,Arnaud Nordin,848458,M,69,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,18,39,18,3,regular,strong-foot
7908,322,33,AS Monaco,Montpellier,0.030765915289521,0,31,1,Wahbi Khazri,51640,F,77,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,20,12,34,54,corner,strong-foot
7909,322,33,AS Monaco,Montpellier,0.015957796946168,0,36,1,Wahbi Khazri,51640,F,77,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,63,66,68,22,assisted,strong-foot
7910,322,33,AS Monaco,Montpellier,0.018671808764338,0,42,1,Faitout Maouassa,801287,M,63,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,31,49,32,16,regular,strong-foot
7911,322,33,AS Monaco,Montpellier,0.052060518413782,0,42,1,Boubakar Kouyaté,848537,D,35,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,11,37,11,15,corner,head
7912,322,33,AS Monaco,Montpellier,0.34287706017494,0,45,1,Elye Wahi,979315,F,75,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,17,36,17,13,fast-break,strong-foot
7913,322,33,AS Monaco,Montpellier,0.13177886605263,0,47,-1,Wissam Ben Yedder,119192,F,83,AS Monaco,1717,Benjamin Lecomte,123207,75,Montpellier,1574,True,10,50,14,45,assisted,weak-foot
7914,322,33,AS Monaco,Montpellier,0.2185006737709,0,48,1,Arnaud Nordin,848458,M,69,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,11,39,11,5,assisted,weak-foot
7915,322,33,AS Monaco,Montpellier,0.26414716243744,0,53,1,Elye Wahi,979315,F,75,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,13,52,17,42,assisted,strong-foot
7916,322,33,AS Monaco,Montpellier,0.021601753309369,0,60,1,Wahbi Khazri,51640,F,77,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,9,18,23,67,assisted,strong-foot
7917,322,33,AS Monaco,Montpellier,0.52868258953094,0,64,-1,Chrislain Matsima,963198,D,33,AS Monaco,1717,Benjamin Lecomte,123207,75,Montpellier,1574,True,4,38,4,26,set-piece,strong-foot
7918,322,33,AS Monaco,Montpellier,0.095929466187954,1,65,1,Faitout Maouassa,801287,M,63,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,15,28,19,38,fast-break,strong-foot
7919,322,33,AS Monaco,Montpellier,0.055891968309879,1,72,2,Arnaud Nordin,848458,M,69,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,18,52,21,33,assisted,strong-foot
7920,322,33,AS Monaco,Montpellier,0.085303530097008,0,77,-3,Wissam Ben Yedder,119192,F,83,AS Monaco,1717,Benjamin Lecomte,123207,75,Montpellier,1574,True,20,45,20,14,assisted,weak-foot
7921,322,33,AS Monaco,Montpellier,0.10023604333401,1,79,3,Stephy Mavididi,605338,M,74,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,15,32,17,28,assisted,weak-foot
7922,322,33,AS Monaco,Montpellier,0.024073760956526,0,90,4,Stephy Mavididi,605338,M,74,Montpellier,1574,Alexander Nübel,584722,78,AS Monaco,1717,False,34,31,35,14,assisted,strong-foot
7923,323,33,Clermont Foot,Stade de Reims,0.43217131495476,1,4,0,Grejohn Kyei,581146,F,65,Clermont Foot,1535,Yehvann Diouf,845183,76,Stade de Reims,1653,True,8,42,8,14,assisted,strong-foot
7924,323,33,Clermont Foot,Stade de Reims,0.032669622451067,0,9,-1,Marshall Munetsi,894733,M,66,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,32,36,32,7,assisted,strong-foot
7925,323,33,Clermont Foot,Stade de Reims,0.018188435584307,0,11,-1,Yunis Abdelhamid,178721,D,31,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,27,20,33,36,assisted,strong-foot
7926,323,33,Clermont Foot,Stade de Reims,0.31816604733467,0,30,1,Mateusz Wieteska,286087,D,32,Clermont Foot,1535,Yehvann Diouf,845183,76,Stade de Reims,1653,True,2,46,6,71,corner,head
7927,323,33,Clermont Foot,Stade de Reims,0.081076823174953,0,31,1,Jim Allevinah,988632,M,69,Clermont Foot,1535,Yehvann Diouf,845183,76,Stade de Reims,1653,True,16,30,18,32,regular,strong-foot
7928,323,33,Clermont Foot,Stade de Reims,0.14167182147503,0,34,-1,Marshall Munetsi,894733,M,66,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,8,40,8,0,assisted,head
7929,323,33,Clermont Foot,Stade de Reims,0.039984218776226,0,39,-1,Folarin Balogun,934237,F,75,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,14,23,22,50,assisted,weak-foot
7930,323,33,Clermont Foot,Stade de Reims,0.035144004970789,0,49,-1,Azor Matusiwa,856495,M,46,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,29,32,30,15,corner,strong-foot
7931,323,33,Clermont Foot,Stade de Reims,0.088440753519535,0,49,-1,Marshall Munetsi,894733,M,66,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,15,47,16,25,corner,strong-foot
7932,323,33,Clermont Foot,Stade de Reims,0.020593233406544,0,50,-1,Alexis Flips,879672,M,68,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,35,24,38,24,assisted,strong-foot
7933,323,33,Clermont Foot,Stade de Reims,0.049978028982878,0,51,1,Grejohn Kyei,581146,F,65,Clermont Foot,1535,Yehvann Diouf,845183,76,Stade de Reims,1653,True,10,26,17,54,assisted,weak-foot
7934,323,33,Clermont Foot,Stade de Reims,0.22330506145954,0,58,1,Mehdi Zeffane,217770,M,61,Clermont Foot,1535,Yehvann Diouf,845183,76,Stade de Reims,1653,True,6,52,13,63,assisted,strong-foot
7935,323,33,Clermont Foot,Stade de Reims,0.11943290382624,0,62,1,Elbasan Rashani,113409,M,64,Clermont Foot,1535,Yehvann Diouf,845183,76,Stade de Reims,1653,True,15,32,17,28,regular,weak-foot
7936,323,33,Clermont Foot,Stade de Reims,0.022018166258931,0,64,-1,Emmanuel Agbadou,1013842,D,45,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,34,50,35,16,regular,strong-foot
7937,323,33,Clermont Foot,Stade de Reims,0.039209231734276,0,65,-1,Alexis Flips,879672,M,68,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,20,54,24,34,assisted,strong-foot
7938,323,33,Clermont Foot,Stade de Reims,0.06831993162632,0,66,-1,Kamory Doumbia,1156353,M,63,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,29,46,29,11,regular,strong-foot
7939,323,33,Clermont Foot,Stade de Reims,0.018980761989951,0,73,1,Mehdi Zeffane,217770,M,61,Clermont Foot,1535,Yehvann Diouf,845183,76,Stade de Reims,1653,True,37,42,37,3,corner,strong-foot
7940,323,33,Clermont Foot,Stade de Reims,0.054658561944962,0,79,-1,Alexis Flips,879672,M,68,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,29,50,30,19,free-kick,strong-foot
7941,323,33,Clermont Foot,Stade de Reims,0.037617608904839,0,85,-1,Folarin Balogun,934237,F,75,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,12,24,20,53,corner,strong-foot
7942,323,33,Clermont Foot,Stade de Reims,0.02743791975081,0,86,-1,Yunis Abdelhamid,178721,D,31,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,16,25,21,43,assisted,strong-foot
7943,323,33,Clermont Foot,Stade de Reims,0.064635254442692,0,90,-1,Marshall Munetsi,894733,M,66,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,16,31,18,29,regular,weak-foot
7944,323,33,Clermont Foot,Stade de Reims,0.058396879583597,0,90,-1,Yunis Abdelhamid,178721,D,31,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,9,24,18,60,assisted,strong-foot
7945,323,33,Clermont Foot,Stade de Reims,0.025095006451011,0,90,-1,Mitchell van Bergen,827662,F,64,Stade de Reims,1653,Mory Diaw,580226,72,Clermont Foot,1535,False,24,17,33,43,assisted,strong-foot
7946,323,33,Clermont Foot,Stade de Reims,0.35715281963348,0,90,1,Cheick Konaté,1469500,D,28,Clermont Foot,1535,Yehvann Diouf,845183,76,Stade de Reims,1653,True,9,51,14,50,fast-break,strong-foot
7947,324,33,Olympique de Marseille,Auxerre,0.027747290208936,0,5,0,Valentin Rongier,581314,M,63,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,28,36,28,8,corner,strong-foot
7948,324,33,Olympique de Marseille,Auxerre,0.055959086865187,0,8,0,Vitinha,1093695,F,15,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,9,47,11,37,assisted,head
7949,324,33,Olympique de Marseille,Auxerre,0.2153917402029,0,10,0,Sead Kolašinac,142148,D,61,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,4,42,4,26,corner,head
7950,324,33,Olympique de Marseille,Auxerre,0.040971007198095,0,10,0,Vitinha,1093695,F,15,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,9,48,12,41,assisted,head
7951,324,33,Olympique de Marseille,Auxerre,0.036123111844063,0,11,0,Valentin Rongier,581314,M,63,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,24,28,26,26,assisted,strong-foot
7952,324,33,Olympique de Marseille,Auxerre,0.034758325666189,0,15,0,Vitinha,1093695,F,15,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,16,53,20,39,assisted,strong-foot
7953,324,33,Olympique de Marseille,Auxerre,0.11374440789223,0,16,0,Vitinha,1093695,F,15,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,12,37,12,14,assisted,weak-foot
7954,324,33,Olympique de Marseille,Auxerre,0.19342617690563,0,17,0,Vitinha,1093695,F,15,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,11,32,13,36,assisted,weak-foot
7955,324,33,Olympique de Marseille,Auxerre,0.049422550946474,0,19,0,Jonathan Clauss,821728,D,67,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,6,25,16,68,assisted,strong-foot
7956,324,33,Olympique de Marseille,Auxerre,0.24586260318756,0,19,0,Alexis Sánchez,34120,F,81,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,2,47,7,74,corner,head
7957,324,33,Olympique de Marseille,Auxerre,0.030207050964236,0,30,0,Théo Pellenard,369546,D,35,Auxerre,1495,Pau López,548848,80,Olympique de Marseille,1745,False,12,47,13,30,set-piece,head
7958,324,33,Olympique de Marseille,Auxerre,0.018548768013716,0,30,0,Gauthier Hein,842391,M,67,Auxerre,1495,Pau López,548848,80,Olympique de Marseille,1745,False,23,23,28,36,set-piece,strong-foot
7959,324,33,Olympique de Marseille,Auxerre,0.050295624881983,1,33,0,Birama Touré,246507,M,52,Auxerre,1495,Pau López,548848,80,Olympique de Marseille,1745,False,28,36,28,8,set-piece,strong-foot
7960,324,33,Olympique de Marseille,Auxerre,0.08278975635767,0,39,1,Nuno Da Costa,209374,F,68,Auxerre,1495,Pau López,548848,80,Olympique de Marseille,1745,False,14,34,15,23,assisted,strong-foot
7961,324,33,Olympique de Marseille,Auxerre,0.15901629626751,0,40,-1,Samuel Gigot,339231,D,36,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,6,36,7,33,corner,head
7962,324,33,Olympique de Marseille,Auxerre,0.20284454524517,0,40,-1,Sead Kolašinac,142148,D,61,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,5,37,5,30,corner,strong-foot
7963,324,33,Olympique de Marseille,Auxerre,0.070465214550495,0,48,-1,Vitinha,1093695,F,15,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,21,50,23,25,assisted,weak-foot
7964,324,33,Olympique de Marseille,Auxerre,0.030075756832957,0,50,1,Youssouf M'Changama,197550,M,69,Auxerre,1495,Pau López,548848,80,Olympique de Marseille,1745,False,67,31,67,7,free-kick,weak-foot
7965,324,33,Olympique de Marseille,Auxerre,0.046746220439672,0,53,-1,Alexis Sánchez,34120,F,81,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,8,53,15,58,regular,strong-foot
7966,324,33,Olympique de Marseille,Auxerre,0.070804201066494,0,55,-1,Nuno Tavares,944973,D,63,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,10,28,15,50,assisted,weak-foot
7967,324,33,Olympique de Marseille,Auxerre,0.056691084057093,0,55,1,Gauthier Hein,842391,M,67,Auxerre,1495,Pau López,548848,80,Olympique de Marseille,1745,False,15,34,16,21,assisted,strong-foot
7968,324,33,Olympique de Marseille,Auxerre,0.033739112317562,0,58,-1,Nuno Tavares,944973,D,63,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,26,23,31,33,assisted,weak-foot
7969,324,33,Olympique de Marseille,Auxerre,0.074109643697739,0,59,-1,Vitinha,1093695,F,15,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,12,45,13,22,assisted,strong-foot
7970,324,33,Olympique de Marseille,Auxerre,0.078892201185226,0,59,-1,Vitinha,1093695,F,15,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,14,42,14,8,assisted,head
7971,324,33,Olympique de Marseille,Auxerre,0.014553287066519,0,65,1,Youssouf M'Changama,197550,M,69,Auxerre,1495,Pau López,548848,80,Olympique de Marseille,1745,False,41,50,42,13,assisted,strong-foot
7972,324,33,Olympique de Marseille,Auxerre,0.21430496871471,0,68,-1,Alexis Sánchez,34120,F,81,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,8,36,8,26,assisted,head
7973,324,33,Olympique de Marseille,Auxerre,0.19252854585648,0,70,-1,Chancel Mbemba,238612,D,54,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,7,40,7,0,assisted,head
7974,324,33,Olympique de Marseille,Auxerre,0.072824709117413,0,73,-1,Jonathan Clauss,821728,D,67,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,22,41,22,2,assisted,strong-foot
7975,324,33,Olympique de Marseille,Auxerre,0.036019414663315,0,74,1,Matthis Abline,999070,F,69,Auxerre,1495,Pau López,548848,80,Olympique de Marseille,1745,False,17,21,25,48,fast-break,strong-foot
7976,324,33,Olympique de Marseille,Auxerre,0.15361014008522,1,75,-1,Cengiz Ünder,758876,M,75,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,12,52,16,45,regular,weak-foot
7977,324,33,Olympique de Marseille,Auxerre,0.20947746932507,1,77,0,Alexis Sánchez,34120,F,81,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,7,52,13,59,assisted,strong-foot
7978,324,33,Olympique de Marseille,Auxerre,0.081144295632839,0,83,-1,Matthis Abline,999070,F,69,Auxerre,1495,Pau López,548848,80,Olympique de Marseille,1745,False,18,45,18,15,assisted,strong-foot
7979,324,33,Olympique de Marseille,Auxerre,0.023369822651148,0,86,1,Alexis Sánchez,34120,F,81,Olympique de Marseille,1745,Ionuț Radu,815202,72,Auxerre,1495,True,10,60,22,63,set-piece,strong-foot
