index,round,homeTeam,awayTeam,xg,goal,minute,goalDifference,player,position,rating,team,eloTeam,keeper,keeperRating,opponent,eloOpponent,isHome,x,y,distance,angle,situation,bodyPart
298,30,Sassuolo,Udinese,0.41758316755295,1,44,-1,Florian Thauvin,F,75,Udinese,1640,Andrea Consigli,78,Sassuolo,1596,False,4,41,4,14,regular,strong-foot
298,30,Sassuolo,Udinese,0.13763798773289,0,49,0,Sandi Lovrić,M,62,Udinese,1640,Andrea Consigli,78,Sassuolo,1596,False,15,46,16,21,assisted,strong-foot
298,30,Sassuolo,Udinese,0.038286693394184,0,51,0,Florian Thauvin,F,75,Udinese,1640,Andrea Consigli,78,Sassuolo,1596,False,27,34,27,12,assisted,strong-foot
298,30,Sassuolo,Udinese,0.092978149652481,0,54,0,Andrea Pinamonti,F,75,Sassuolo,1596,Maduka Okoye,71,Udinese,1640,True,15,41,15,3,assisted,strong-foot
298,30,Sassuolo,Udinese,0.031693357974291,0,56,0,Andrea Pinamonti,F,75,Sassuolo,1596,Maduka Okoye,71,Udinese,1640,True,28,39,28,2,assisted,strong-foot
298,30,Sassuolo,Udinese,0.0091204857453704,0,64,0,Uroš Račić,M,68,Sassuolo,1596,Maduka Okoye,71,Udinese,1640,True,12,29,16,42,corner,head
298,30,Sassuolo,Udinese,0.018178535625339,0,65,0,Grégoire Defrel,F,72,Sassuolo,1596,Maduka Okoye,71,Udinese,1640,True,35,30,36,15,regular,strong-foot
298,30,Sassuolo,Udinese,0.021448431536555,0,68,0,Florian Thauvin,F,75,Udinese,1640,Andrea Consigli,78,Sassuolo,1596,False,12,56,20,53,assisted,strong-foot
298,30,Sassuolo,Udinese,0.011859337799251,0,79,0,Armand Laurienté,M,76,Sassuolo,1596,Maduka Okoye,71,Udinese,1640,True,14,23,22,50,corner,strong-foot
298,30,Sassuolo,Udinese,0.10982370376587,0,82,0,Andrea Pinamonti,F,75,Sassuolo,1596,Maduka Okoye,71,Udinese,1640,True,5,33,8,54,assisted,head
298,30,Sassuolo,Udinese,0.014625589363277,0,85,0,Josh Doig,D,61,Sassuolo,1596,Maduka Okoye,71,Udinese,1640,True,39,22,42,24,assisted,strong-foot
298,30,Sassuolo,Udinese,0.020368881523609,0,90,0,Kingsley Ehizibue,M,55,Udinese,1640,Andrea Consigli,78,Sassuolo,1596,False,16,56,22,45,assisted,strong-foot
299,31,Salernitana,Sassuolo,0.014172879047692,0,1,0,Loum Tchaouna,F,68,Salernitana,1529,Andrea Consigli,78,Sassuolo,1596,True,36,42,36,3,assisted,strong-foot
299,31,Salernitana,Sassuolo,0.056241065263748,0,25,0,Gian Marco Ferrari,D,27,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,10,36,10,21,set-piece,head
299,31,Salernitana,Sassuolo,0.13263756036758,0,33,0,Andrea Pinamonti,F,75,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,15,48,17,28,assisted,strong-foot
299,31,Salernitana,Sassuolo,0.023292498663068,0,35,0,Lassana Coulibaly,M,57,Salernitana,1529,Andrea Consigli,78,Sassuolo,1596,True,28,35,28,10,assisted,strong-foot
299,31,Salernitana,Sassuolo,0.71330177783966,1,37,0,Armand Laurienté,M,76,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,12,40,12,0,fast-break,strong-foot
299,31,Salernitana,Sassuolo,0.15225899219513,0,40,1,Andrea Pinamonti,F,75,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,9,35,10,29,assisted,strong-foot
299,31,Salernitana,Sassuolo,0.020503364503384,0,42,1,Armand Laurienté,M,76,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,8,56,17,63,assisted,strong-foot
299,31,Salernitana,Sassuolo,0.70306223630905,1,44,1,Nedim Bajrami,M,67,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,8,34,10,36,assisted,strong-foot
299,31,Salernitana,Sassuolo,0.025714734569192,0,47,2,Andrea Pinamonti,F,75,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,12,58,21,56,assisted,strong-foot
299,31,Salernitana,Sassuolo,0.021697888150811,0,47,2,Armand Laurienté,M,76,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,27,30,28,20,corner,strong-foot
299,31,Salernitana,Sassuolo,0.7884,1,52,-2,Antonio Candreva,F,79,Salernitana,1529,Andrea Consigli,78,Sassuolo,1596,True,13,40,13,0,penalty,strong-foot
299,31,Salernitana,Sassuolo,0.1601720303297,0,55,1,Armand Laurienté,M,76,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,10,33,12,34,regular,weak-foot
299,31,Salernitana,Sassuolo,0.12753762304783,0,55,1,Armand Laurienté,M,76,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,14,34,15,23,assisted,strong-foot
299,31,Salernitana,Sassuolo,0.033207070082426,0,62,1,Gian Marco Ferrari,D,27,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,6,49,10,56,corner,head
299,31,Salernitana,Sassuolo,0.033545780926943,0,66,1,Grégoire Defrel,F,72,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,26,51,28,22,assisted,strong-foot
299,31,Salernitana,Sassuolo,0.031541027128696,0,79,1,Armand Laurienté,M,76,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,6,22,18,71,assisted,weak-foot
299,31,Salernitana,Sassuolo,0.013270939700305,0,80,1,Armand Laurienté,M,76,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,28,20,34,35,corner,strong-foot
299,31,Salernitana,Sassuolo,0.056879617273808,0,84,1,Andrea Pinamonti,F,75,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,15,51,18,36,assisted,weak-foot
299,31,Salernitana,Sassuolo,0.32584831118584,1,90,-1,Giulio Maggiore,M,59,Salernitana,1529,Andrea Consigli,78,Sassuolo,1596,True,11,43,11,15,assisted,strong-foot
299,31,Salernitana,Sassuolo,0.026948902755976,0,90,0,Emanuel Vignato,M,63,Salernitana,1529,Andrea Consigli,78,Sassuolo,1596,True,7,20,21,70,assisted,weak-foot
299,31,Salernitana,Sassuolo,0.040368761867285,0,90,0,Andrea Pinamonti,F,75,Sassuolo,1596,Benoît Costil,72,Salernitana,1529,False,18,29,21,31,assisted,strong-foot
300,31,Empoli,Torino,0.089569590985775,0,4,0,Antonio Sanabria,F,75,Torino,1724,Elia Caprile,74,Empoli,1606,False,11,32,13,36,assisted,weak-foot
300,31,Empoli,Torino,0.048369389027357,1,6,0,Nicolò Cambiaghi,F,72,Empoli,1606,Vanja Milinković-Savić,77,Torino,1724,True,25,25,29,30,assisted,strong-foot
300,31,Empoli,Torino,0.053460378199816,0,16,-1,Antonio Sanabria,F,75,Torino,1724,Elia Caprile,74,Empoli,1606,False,15,53,19,40,assisted,strong-foot
300,31,Empoli,Torino,0.036470979452133,0,18,-1,Duván Zapata,F,80,Torino,1724,Elia Caprile,74,Empoli,1606,False,8,31,12,48,assisted,head
300,31,Empoli,Torino,0.037630077451468,0,20,-1,Raoul Bellanova,M,30,Torino,1724,Elia Caprile,74,Empoli,1606,False,18,54,22,37,assisted,weak-foot
300,31,Empoli,Torino,0.015289647504687,0,24,-1,Duván Zapata,F,80,Torino,1724,Elia Caprile,74,Empoli,1606,False,34,49,35,14,assisted,strong-foot
300,31,Empoli,Torino,0.03713708370924,0,34,-1,Antonio Sanabria,F,75,Torino,1724,Elia Caprile,74,Empoli,1606,False,11,47,13,32,assisted,head
300,31,Empoli,Torino,0.01297920383513,0,42,-1,Karol Linetty,M,61,Torino,1724,Elia Caprile,74,Empoli,1606,False,37,50,38,15,set-piece,strong-foot
300,31,Empoli,Torino,0.012056811712682,0,45,1,Răzvan Marin,M,74,Empoli,1606,Vanja Milinković-Savić,77,Torino,1724,True,37,59,41,27,set-piece,strong-foot
300,31,Empoli,Torino,0.090678818523884,0,50,-1,Duván Zapata,F,80,Torino,1724,Elia Caprile,74,Empoli,1606,False,10,36,10,21,assisted,head
300,31,Empoli,Torino,0.098370969295502,0,51,-1,Adrien Tameze,D,65,Torino,1724,Elia Caprile,74,Empoli,1606,False,7,34,9,40,corner,strong-foot
300,31,Empoli,Torino,0.70547932386398,0,52,-1,Duván Zapata,F,80,Torino,1724,Elia Caprile,74,Empoli,1606,False,3,41,3,18,corner,head
300,31,Empoli,Torino,0.022875871509314,0,52,-1,Nikola Vlašić,F,75,Torino,1724,Elia Caprile,74,Empoli,1606,False,23,28,25,27,assisted,strong-foot
300,31,Empoli,Torino,0.30070322751999,1,60,-1,Duván Zapata,F,80,Torino,1724,Elia Caprile,74,Empoli,1606,False,5,37,5,30,corner,head
300,31,Empoli,Torino,0.16415219008923,0,68,0,Raoul Bellanova,M,30,Torino,1724,Elia Caprile,74,Empoli,1606,False,11,47,13,32,set-piece,strong-foot
300,31,Empoli,Torino,0.030709324404597,0,68,0,Duván Zapata,F,80,Torino,1724,Elia Caprile,74,Empoli,1606,False,12,50,15,39,set-piece,strong-foot
300,31,Empoli,Torino,0.058381084352732,0,68,0,Antonio Sanabria,F,75,Torino,1724,Elia Caprile,74,Empoli,1606,False,10,45,11,26,corner,strong-foot
300,31,Empoli,Torino,0.0086807031184435,0,71,0,Ricardo Rodríguez,D,66,Torino,1724,Elia Caprile,74,Empoli,1606,False,9,23,19,62,assisted,head
300,31,Empoli,Torino,0.039852667599916,0,73,0,Karol Linetty,M,61,Torino,1724,Elia Caprile,74,Empoli,1606,False,23,24,28,34,assisted,strong-foot
300,31,Empoli,Torino,0.071578398346901,1,74,0,Matteo Cancellieri,F,69,Empoli,1606,Vanja Milinković-Savić,77,Torino,1724,True,16,25,21,43,fast-break,strong-foot
300,31,Empoli,Torino,0.10530871152878,0,89,-1,Antonio Sanabria,F,75,Torino,1724,Elia Caprile,74,Empoli,1606,False,10,34,11,30,assisted,strong-foot
300,31,Empoli,Torino,0.26942172646523,1,90,-1,Duván Zapata,F,80,Torino,1724,Elia Caprile,74,Empoli,1606,False,8,42,8,14,assisted,head
300,31,Empoli,Torino,0.33581042289734,1,90,0,M'Baye Niang,F,73,Empoli,1606,Vanja Milinković-Savić,77,Torino,1724,True,10,32,12,38,assisted,strong-foot
301,31,Milan,Lecce,0.047011341899633,0,3,0,Lorenzo Venuti,D,25,Lecce,1595,Mike Maignan,87,Milan,1877,False,20,46,20,16,regular,weak-foot
301,31,Milan,Lecce,0.06489209830761,0,3,0,Joan González,M,60,Lecce,1595,Mike Maignan,87,Milan,1877,False,21,35,21,13,regular,weak-foot
301,31,Milan,Lecce,0.041366998106241,1,6,0,Christian Pulišić,M,78,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,21,44,21,10,assisted,weak-foot
301,31,Milan,Lecce,0.094866305589676,0,8,1,Christian Pulišić,M,78,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,8,43,8,20,assisted,head
301,31,Milan,Lecce,0.02612229809165,0,11,1,Rafael Leão,M,78,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,16,23,23,46,assisted,strong-foot
301,31,Milan,Lecce,0.01692995429039,0,12,-1,Lorenzo Venuti,D,25,Lecce,1595,Mike Maignan,87,Milan,1877,False,28,54,31,26,assisted,strong-foot
301,31,Milan,Lecce,0.015912707895041,0,14,1,Olivier Giroud,F,84,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,23,50,25,23,assisted,head
301,31,Milan,Lecce,0.17544741928577,1,20,1,Olivier Giroud,F,84,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,5,37,5,30,corner,head
301,31,Milan,Lecce,0.040712233632803,0,25,-2,Joan González,M,60,Lecce,1595,Mike Maignan,87,Milan,1877,False,12,37,12,14,assisted,other
301,31,Milan,Lecce,0.074433229863644,0,29,-2,Joan González,M,60,Lecce,1595,Mike Maignan,87,Milan,1877,False,13,36,13,17,assisted,head
301,31,Milan,Lecce,0.024163961410522,0,31,2,Samuel Chukwueze,F,73,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,14,59,23,53,assisted,strong-foot
301,31,Milan,Lecce,0.03509858995676,0,42,-2,Nikola Krstović,F,73,Lecce,1595,Mike Maignan,87,Milan,1877,False,23,39,23,2,assisted,strong-foot
301,31,Milan,Lecce,0.51939910650253,1,57,2,Rafael Leão,M,78,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,15,32,17,28,assisted,weak-foot
301,31,Milan,Lecce,0.037237975746393,0,60,-3,Pontus Almqvist,F,65,Lecce,1595,Mike Maignan,87,Milan,1877,False,4,52,12,71,assisted,head
301,31,Milan,Lecce,0.092196822166443,0,61,3,Olivier Giroud,F,84,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,6,27,14,65,assisted,strong-foot
301,31,Milan,Lecce,0.024857079610229,0,64,3,Theo Hernández,D,73,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,31,45,31,9,assisted,strong-foot
301,31,Milan,Lecce,0.038928285241127,0,68,3,Theo Hernández,D,73,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,33,41,33,1,free-kick,strong-foot
301,31,Milan,Lecce,0.024893855676055,0,69,3,Tijjani Reijnders,M,73,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,27,51,29,22,assisted,strong-foot
301,31,Milan,Lecce,0.095348700881004,0,76,-3,Pontus Almqvist,F,65,Lecce,1595,Mike Maignan,87,Milan,1877,False,10,51,14,47,fast-break,weak-foot
301,31,Milan,Lecce,0.066757746040821,0,78,3,Samuel Chukwueze,F,73,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,17,44,17,13,assisted,strong-foot
301,31,Milan,Lecce,0.16336151957512,0,82,3,Luka Jović,F,78,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,8,47,10,41,assisted,weak-foot
301,31,Milan,Lecce,0.13678056001663,0,82,3,Luka Jović,F,78,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,8,45,9,32,regular,weak-foot
301,31,Milan,Lecce,0.039774421602488,0,83,3,Ismaël Bennacer,M,71,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,32,39,32,1,free-kick,strong-foot
301,31,Milan,Lecce,0.025912065058947,0,84,3,Yunus Musah,M,67,Milan,1877,Wladimiro Falcone,76,Lecce,1595,True,13,17,26,60,corner,strong-foot
301,31,Milan,Lecce,0.014149487018585,0,88,-3,Santiago Pierotti,F,66,Lecce,1595,Mike Maignan,87,Milan,1877,False,35,47,35,11,assisted,strong-foot
301,31,Milan,Lecce,0.019034946337342,0,89,-3,Santiago Pierotti,F,66,Lecce,1595,Mike Maignan,87,Milan,1877,False,13,31,15,34,corner,head
301,31,Milan,Lecce,0.080766089260578,0,90,-3,Roberto Piccoli,F,68,Lecce,1595,Mike Maignan,87,Milan,1877,False,13,43,13,12,assisted,head
302,31,Roma,Lazio,0.010212818160653,0,1,0,Angeliño,D,69,Roma,1810,Christos Mandas,62,Lazio,1752,True,33,22,37,28,regular,strong-foot
302,31,Roma,Lazio,0.030043672770262,0,2,0,Leandro Paredes,M,64,Roma,1810,Christos Mandas,62,Lazio,1752,True,28,54,31,26,throw-in-set-piece,strong-foot
302,31,Roma,Lazio,0.0077015995047987,0,2,0,Leandro Paredes,M,64,Roma,1810,Christos Mandas,62,Lazio,1752,True,12,60,23,59,corner,strong-foot
302,31,Roma,Lazio,0.058471638709307,0,7,0,Ciro Immobile,F,86,Lazio,1752,Mile Svilar,72,Roma,1810,False,12,29,16,42,assisted,strong-foot
302,31,Roma,Lazio,0.013563367538154,0,10,0,Diego Llorente,D,39,Roma,1810,Christos Mandas,62,Lazio,1752,True,9,58,20,63,set-piece,strong-foot
302,31,Roma,Lazio,0.028075823560357,0,10,0,Diego Llorente,D,39,Roma,1810,Christos Mandas,62,Lazio,1752,True,10,57,19,59,set-piece,strong-foot
302,31,Roma,Lazio,0.071674421429634,0,18,0,Matías Vecino,M,72,Lazio,1752,Mile Svilar,72,Roma,1810,False,14,52,18,40,assisted,strong-foot
302,31,Roma,Lazio,0.014020333066583,0,22,0,Mario Gila Fuentes,D,39,Lazio,1752,Mile Svilar,72,Roma,1810,False,25,24,29,32,assisted,strong-foot
302,31,Roma,Lazio,0.04218415915966,0,23,0,Lorenzo Pellegrini,M,76,Roma,1810,Christos Mandas,62,Lazio,1752,True,30,43,30,5,assisted,weak-foot
302,31,Roma,Lazio,0.040758188813925,0,23,0,Stephan El Shaarawy,F,75,Roma,1810,Christos Mandas,62,Lazio,1752,True,22,36,22,10,throw-in-set-piece,strong-foot
302,31,Roma,Lazio,0.1075931340456,0,27,0,Matías Vecino,M,72,Lazio,1752,Mile Svilar,72,Roma,1810,False,17,44,17,13,assisted,strong-foot
302,31,Roma,Lazio,0.0070279194042087,0,28,0,Ciro Immobile,F,86,Lazio,1752,Mile Svilar,72,Roma,1810,False,1,68,28,87,assisted,strong-foot
302,31,Roma,Lazio,0.031740795820951,0,29,0,Bryan Cristante,M,73,Roma,1810,Christos Mandas,62,Lazio,1752,True,4,51,11,70,assisted,head
302,31,Roma,Lazio,0.096974976360798,0,35,0,Zeki Çelik,D,58,Roma,1810,Christos Mandas,62,Lazio,1752,True,10,37,10,16,assisted,head
302,31,Roma,Lazio,0.087345249950886,1,42,0,Gianluca Mancini,D,44,Roma,1810,Christos Mandas,62,Lazio,1752,True,10,42,10,11,corner,head
302,31,Roma,Lazio,0.015721164643764,0,45,1,Gianluca Mancini,D,44,Roma,1810,Christos Mandas,62,Lazio,1752,True,32,27,34,22,assisted,strong-foot
302,31,Roma,Lazio,0.02365761436522,0,46,1,Bryan Cristante,M,73,Roma,1810,Christos Mandas,62,Lazio,1752,True,30,55,33,26,assisted,strong-foot
302,31,Roma,Lazio,0.053608808666468,0,49,1,Lorenzo Pellegrini,M,76,Roma,1810,Christos Mandas,62,Lazio,1752,True,30,32,31,14,free-kick,weak-foot
302,31,Roma,Lazio,0.20162142813206,0,55,1,Stephan El Shaarawy,F,75,Roma,1810,Christos Mandas,62,Lazio,1752,True,10,26,17,54,fast-break,weak-foot
302,31,Roma,Lazio,0.020405536517501,0,57,-1,Valentín Castellanos,F,78,Lazio,1752,Mile Svilar,72,Roma,1810,False,34,33,34,11,assisted,strong-foot
302,31,Roma,Lazio,0.026409417390823,0,61,1,Stephan El Shaarawy,F,75,Roma,1810,Christos Mandas,62,Lazio,1752,True,9,23,19,62,set-piece,strong-foot
302,31,Roma,Lazio,0.044608011841774,0,63,-1,Mattéo Guendouzi,M,67,Lazio,1752,Mile Svilar,72,Roma,1810,False,13,54,19,47,regular,strong-foot
302,31,Roma,Lazio,0.020094206556678,0,67,-1,Mattéo Guendouzi,M,67,Lazio,1752,Mile Svilar,72,Roma,1810,False,8,49,12,48,corner,head
302,31,Roma,Lazio,0.051324028521776,0,69,-1,Felipe Anderson,F,78,Lazio,1752,Mile Svilar,72,Roma,1810,False,28,27,30,24,free-kick,strong-foot
302,31,Roma,Lazio,0.026945251971483,0,83,-1,Valentín Castellanos,F,78,Lazio,1752,Mile Svilar,72,Roma,1810,False,24,29,26,24,assisted,strong-foot
302,31,Roma,Lazio,0.013910789042711,0,85,-1,Felipe Anderson,F,78,Lazio,1752,Mile Svilar,72,Roma,1810,False,33,46,33,10,corner,strong-foot
303,31,Cagliari,Atalanta,0.062448676675558,0,6,0,Éderson,M,67,Atalanta,1824,Simone Scuffet,73,Cagliari,1579,False,23,40,23,0,assisted,strong-foot
303,31,Cagliari,Atalanta,0.017817510291934,0,10,0,Rafael Tolói,D,51,Atalanta,1824,Simone Scuffet,73,Cagliari,1579,False,26,36,26,8,set-piece,strong-foot
303,31,Cagliari,Atalanta,0.17024798691273,1,13,0,Gianluca Scamacca,F,79,Atalanta,1824,Simone Scuffet,73,Cagliari,1579,False,8,39,8,7,assisted,strong-foot
303,31,Cagliari,Atalanta,0.086395338177681,0,26,1,Ademola Lookman,F,80,Atalanta,1824,Simone Scuffet,73,Cagliari,1579,False,9,30,13,48,assisted,weak-foot
303,31,Cagliari,Atalanta,0.058040741831064,0,28,-1,Ibrahim Sulemana,M,61,Cagliari,1579,Marco Carnesecchi,81,Atalanta,1824,True,26,51,28,22,fast-break,weak-foot
303,31,Cagliari,Atalanta,0.039835855364799,0,33,-1,Antoine Makoumbou,M,58,Cagliari,1579,Marco Carnesecchi,81,Atalanta,1824,True,16,26,21,41,regular,strong-foot
303,31,Cagliari,Atalanta,0.25071945786476,1,42,-1,Tommaso Augello,D,53,Cagliari,1579,Marco Carnesecchi,81,Atalanta,1824,True,12,31,15,36,assisted,strong-foot
303,31,Cagliari,Atalanta,0.055025618523359,0,54,0,Mitchel Bakker,D,53,Atalanta,1824,Simone Scuffet,73,Cagliari,1579,False,15,30,18,33,assisted,strong-foot
303,31,Cagliari,Atalanta,0.0087245749309659,0,59,0,Alessandro Deiola,M,66,Cagliari,1579,Marco Carnesecchi,81,Atalanta,1824,True,25,22,30,35,throw-in-set-piece,strong-foot
303,31,Cagliari,Atalanta,0.10099504143,0,61,0,Alberto Dossena,D,33,Cagliari,1579,Marco Carnesecchi,81,Atalanta,1824,True,9,41,9,6,corner,head
303,31,Cagliari,Atalanta,0.070824891328812,0,61,0,El Bilal Touré,F,70,Atalanta,1824,Simone Scuffet,73,Cagliari,1579,False,26,42,26,4,assisted,weak-foot
303,31,Cagliari,Atalanta,0.0195730663836,0,63,0,Eldor Shomurodov,F,70,Cagliari,1579,Marco Carnesecchi,81,Atalanta,1824,True,16,36,16,14,set-piece,head
303,31,Cagliari,Atalanta,0.034624822437763,0,63,0,Gianluca Gaetano,M,69,Cagliari,1579,Marco Carnesecchi,81,Atalanta,1824,True,8,27,15,58,set-piece,strong-foot
303,31,Cagliari,Atalanta,0.024390747770667,0,65,0,Gianluca Gaetano,M,69,Cagliari,1579,Marco Carnesecchi,81,Atalanta,1824,True,26,27,29,26,assisted,strong-foot
303,31,Cagliari,Atalanta,0.033769890666008,0,68,0,El Bilal Touré,F,70,Atalanta,1824,Simone Scuffet,73,Cagliari,1579,False,12,55,19,51,assisted,weak-foot
303,31,Cagliari,Atalanta,0.028084887191653,0,85,0,Nicolas Viola,M,71,Cagliari,1579,Marco Carnesecchi,81,Atalanta,1824,True,18,56,24,41,assisted,strong-foot
303,31,Cagliari,Atalanta,0.011888178996742,0,85,0,Zito Luvumbo,F,66,Cagliari,1579,Marco Carnesecchi,81,Atalanta,1824,True,22,61,30,43,assisted,strong-foot
303,31,Cagliari,Atalanta,0.09087772667408,1,88,0,Nicolas Viola,M,71,Cagliari,1579,Marco Carnesecchi,81,Atalanta,1824,True,9,43,9,18,assisted,head
304,31,Frosinone,Bologna,0.027801383286715,0,5,0,Reinier,M,67,Frosinone,1575,Łukasz Skorupski,77,Bologna,1783,True,16,27,20,39,regular,strong-foot
304,31,Frosinone,Bologna,0.030412554740906,0,7,0,Walid Cheddira,F,69,Frosinone,1575,Łukasz Skorupski,77,Bologna,1783,True,7,57,18,67,assisted,strong-foot
304,31,Frosinone,Bologna,0.021674880757928,0,7,0,Walid Cheddira,F,69,Frosinone,1575,Łukasz Skorupski,77,Bologna,1783,True,17,43,17,10,corner,head
304,31,Frosinone,Bologna,0.083045780658722,0,9,0,Walid Cheddira,F,69,Frosinone,1575,Łukasz Skorupski,77,Bologna,1783,True,22,37,22,7,regular,strong-foot
304,31,Frosinone,Bologna,0.014993190765381,0,18,0,Luca Mazzitelli,M,62,Frosinone,1575,Łukasz Skorupski,77,Bologna,1783,True,24,26,27,30,corner,weak-foot
304,31,Frosinone,Bologna,0.024195745587349,0,21,0,Matías Soulé,F,67,Frosinone,1575,Łukasz Skorupski,77,Bologna,1783,True,30,55,33,26,regular,strong-foot
304,31,Frosinone,Bologna,0.023185281082988,0,22,0,Michel Aebischer,M,66,Bologna,1783,Stefano Turati,73,Frosinone,1575,False,24,50,26,22,assisted,strong-foot
304,31,Frosinone,Bologna,0.023557044565678,0,27,0,Caleb Okoli,D,30,Frosinone,1575,Łukasz Skorupski,77,Bologna,1783,True,15,41,15,3,corner,head
304,31,Frosinone,Bologna,0.019531544297934,0,35,0,Riccardo Orsolini,M,78,Bologna,1783,Stefano Turati,73,Frosinone,1575,False,30,51,31,20,assisted,strong-foot
304,31,Frosinone,Bologna,0.072292298078537,0,37,0,Jhon Lucumí,D,27,Bologna,1783,Stefano Turati,73,Frosinone,1575,False,10,40,10,0,corner,head
304,31,Frosinone,Bologna,0.019656570628285,0,40,0,Jhon Lucumí,D,27,Bologna,1783,Stefano Turati,73,Frosinone,1575,False,25,51,27,23,assisted,strong-foot
304,31,Frosinone,Bologna,0.053792156279087,0,43,0,Joshua Zirkzee,F,76,Bologna,1783,Stefano Turati,73,Frosinone,1575,False,10,26,17,54,assisted,weak-foot
304,31,Frosinone,Bologna,0.016079094260931,0,45,0,Enzo Barrenechea,M,62,Frosinone,1575,Łukasz Skorupski,77,Bologna,1783,True,36,27,38,19,assisted,strong-foot
304,31,Frosinone,Bologna,0.015588484704494,0,56,0,Stefan Posch,D,53,Bologna,1783,Stefano Turati,73,Frosinone,1575,False,35,41,35,1,assisted,strong-foot
304,31,Frosinone,Bologna,0.030286530032754,0,58,0,Riccardo Calafiori,D,49,Bologna,1783,Stefano Turati,73,Frosinone,1575,False,5,49,10,60,corner,head
304,31,Frosinone,Bologna,0.03232492133975,0,60,0,Luca Mazzitelli,M,62,Frosinone,1575,Łukasz Skorupski,77,Bologna,1783,True,24,39,24,2,assisted,strong-foot
304,31,Frosinone,Bologna,0.35880956053734,0,66,0,Michel Aebischer,M,66,Bologna,1783,Stefano Turati,73,Frosinone,1575,False,10,46,11,30,assisted,strong-foot
304,31,Frosinone,Bologna,0.033211302012205,0,69,0,Nadir Zortea,M,44,Frosinone,1575,Łukasz Skorupski,77,Bologna,1783,True,27,44,27,8,set-piece,strong-foot
304,31,Frosinone,Bologna,0.014765097759664,0,73,0,Luca Mazzitelli,M,62,Frosinone,1575,Łukasz Skorupski,77,Bologna,1783,True,34,34,34,10,set-piece,strong-foot
304,31,Frosinone,Bologna,0.025622038170695,0,79,0,Joshua Zirkzee,F,76,Bologna,1783,Stefano Turati,73,Frosinone,1575,False,24,49,25,20,assisted,weak-foot
304,31,Frosinone,Bologna,0.55584079027176,0,83,0,Santiago Castro,F,70,Bologna,1783,Stefano Turati,73,Frosinone,1575,False,7,37,7,23,assisted,weak-foot
304,31,Frosinone,Bologna,0.071552477777004,0,88,0,Marco Brescianini,M,57,Frosinone,1575,Łukasz Skorupski,77,Bologna,1783,True,12,37,12,14,assisted,head
304,31,Frosinone,Bologna,0.021193277090788,0,90,0,Kacper Urbański,M,51,Bologna,1783,Stefano Turati,73,Frosinone,1575,False,27,26,30,27,assisted,strong-foot
304,31,Frosinone,Bologna,0.51611649990082,0,90,0,Dan Ndoye,M,65,Bologna,1783,Stefano Turati,73,Frosinone,1575,False,5,41,5,11,assisted,strong-foot
304,31,Frosinone,Bologna,0.52080065011978,0,90,0,Dan Ndoye,M,65,Bologna,1783,Stefano Turati,73,Frosinone,1575,False,5,39,5,11,regular,strong-foot
305,31,Hellas Verona,Genoa,0.13269947469234,0,5,0,Johan Vásquez,D,31,Genoa,1644,Lorenzo Montipò,77,Hellas Verona,1606,False,18,36,18,12,regular,strong-foot
305,31,Hellas Verona,Genoa,0.70772075653076,1,8,0,Federico Bonazzoli,F,71,Hellas Verona,1606,Josep Martínez,74,Genoa,1644,True,25,28,27,25,fast-break,strong-foot
305,31,Hellas Verona,Genoa,0.019390884786844,0,16,1,Darko Lazović,M,71,Hellas Verona,1606,Josep Martínez,74,Genoa,1644,True,8,24,17,63,assisted,weak-foot
305,31,Hellas Verona,Genoa,0.050493594259024,0,17,1,Tijjani Noslin,M,70,Hellas Verona,1606,Josep Martínez,74,Genoa,1644,True,19,34,19,17,assisted,strong-foot
